month_partition;watch_date;channelname;content_playback_type;daily_total_minute;nr_unique_viewers
202510;2025-10-15;Cinestar Premiere 1;LTV;39924,28;997
202510;2025-10-15;Doma TV;LTV;6436117,79;47209
202510;2025-10-15;RAI 1;LTV;134355,75;869
202510;2025-10-16;Cartoon Network;LTV;78852,49;720
202510;2025-10-16;HBO 2;IR;8434,83;137
202510;2025-10-16;ShiftTV;LTV;16345,52;795
202510;2025-10-17;CMC - Croatian Music Channel;LTV;601135,71;4851
202510;2025-10-17;Doma TV;CUTV;433695,1;4922
202510;2025-10-17;Nickelodeon engleski;LTV;48230,5;607
202510;2025-10-18;Cartoon Network;CUTV;4169,26;106
202510;2025-10-18;Cinestar 2;IR;11265,98;160
202510;2025-10-18;HRT 4;LTV;4270803,52;49925
202510;2025-10-19;Hustler TV;LTV;50305,62;5550
202510;2025-10-19;Nickelodeon engleski;CUTV;2287,23;117
202510;2025-10-20;Brazzers TV;LTV;51942,54;6022
202510;2025-10-20;HBO;LTV;276383,94;7478
202510;2025-10-21;Dizi;CUTV;12860,15;248
202510;2025-10-21;History 2;LTV;443591,16;8107
202510;2025-10-21;Pink Film;LTV;8018,57;151
202510;2025-10-22;Brazzers TV;CUTV;2682,15;246
202510;2025-10-22;HBO;CUTV;38875,56;554
202510;2025-10-22;SAT 1;LTV;13802,69;178
202510;2025-10-23;Arenasport 3;LTV;1212716,73;32999
202510;2025-10-23;Euronews;LTV;9792,67;327
202510;2025-10-23;GP1;LTV;15293,05;515
202510;2025-10-23;HRT 1;IR;153213,75;3587
202510;2025-10-23;History 2;CUTV;14912,93;314
202510;2025-10-23;Viasat True Crime;LTV;513882,7;8492
202510;2025-10-25;Arenasport 3;CUTV;7197,35;228
202510;2025-10-25;BBC Earth;IR;5467,72;109
202510;2025-10-25;Cinestar Fantasy;IR;19635,1;275
202510;2025-10-25;TV Nova;LTV;42955,96;2467
202510;2025-10-25;Viasat True Crime;CUTV;43845,34;501
202510;2025-10-26;CineStar Action & Thriller;LTV;1584029,2;33531
202510;2025-10-26;Maria Vision Međugorje;LTV;103779,63;2631
202510;2025-10-27;HRT 2;LTV;10194189,74;115154
202510;2025-10-28;CineStar Action & Thriller;CUTV;88582,79;1012
202510;2025-10-29;HRT 2;CUTV;458503,73;6331
202506;2025-06-01;Arenasport 4;LTV;221982,23;5972
202506;2025-06-01;Cinemax 2;LTV;209373,51;7536
202506;2025-06-01;Vivid Red;CUTV;4532,06;500
202506;2025-06-03;Cinemax 2;CUTV;14735,16;222
202506;2025-06-04;Baby TV;LTV;410139,81;2199
202506;2025-06-04;Luxe TV;LTV;8639;200
202506;2025-06-06;Libertas TV;LTV;123340,5;1781
202506;2025-06-06;Pink;LTV;203772,29;916
202506;2025-06-07;BHT 1;LTV;216102,82;3982
202506;2025-06-08;Happy;LTV;413352,96;3478
202506;2025-06-09;Cinestar 2;LTV;5429,04;130
202506;2025-06-09;STAR Crime;IR;15719,16;247
202506;2025-06-10;Arenasport 2;LTV;436900,82;8004
202506;2025-06-10;STAR;IR;15243,24;236
202506;2025-06-12;Arenasport 2;CUTV;33997,49;484
202506;2025-06-12;CineStar TV 1;IR;27456,63;441
202506;2025-06-12;TV SLO 1;LTV;14185,32;267
202506;2025-06-13;Bloomberg Adria;LTV;8532,18;633
202506;2025-06-15;Diadora TV;LTV;37594,41;1836
202506;2025-06-15;TV Nakupi;LTV;9027,44;306
202506;2025-06-16;BBC Earth;LTV;232656,28;4370
202506;2025-06-16;Cinestar Fantasy;LTV;5848,98;193
202506;2025-06-18;BBC Earth;CUTV;17322,75;329
202506;2025-06-19;Arena Esport;LTV;20629,6;428
202506;2025-06-20;Cartoonito;LTV;129179,2;1315
202506;2025-06-21;Z1;LTV;228682,28;5783
202506;2025-06-22;Cartoonito;CUTV;16706,14;213
202506;2025-06-22;FilmBox Stars;LTV;3261,3;119
202506;2025-06-22;ICTbusiness TV;LTV;5634,72;317
202506;2025-06-23;RTL Adria;LTV;24321,7;273
202506;2025-06-23;SBTV;LTV;29843,03;1277
202506;2025-06-23;Z1;CUTV;6716,98;184
202506;2025-06-26;M1 Gold;LTV;162914,46;3769
202506;2025-06-27;Klasik;LTV;1131334,39;19104
202506;2025-06-28;M1 Gold;CUTV;6791,81;113
202506;2025-06-28;TV Zapad;LTV;45374,91;2462
202506;2025-06-29;Klasik;CUTV;128773,13;1985
202506;2025-06-29;Nickelodeon HD;LTV;233571,3;2092
202506;2025-06-29;VOX;LTV;21951,85;205
202506;2025-06-30;Cinestar TV Comedy & Family;IR;10883,5;173
202507;2025-07-01;RTL Kockica;CUTV;217905,72;3746
202507;2025-07-02;FTV;LTV;11633,69;499
202507;2025-07-02;TV Jadran;LTV;64788,03;2230
202507;2025-07-04;Cinestar TV 2;IR;15514,44;199
202507;2025-07-06;Kanal Ri;LTV;51778,01;2610
202507;2025-07-06;Pink Plus;LTV;79124,03;610
202507;2025-07-07;M1 Film;IR;5861,36;106
202507;2025-07-07;National Geographic;LTV;1565044,17;19866
202507;2025-07-07;RAI 3;LTV;21465,08;266
202507;2025-07-08;HDTV;LTV;99120,34;968
202507;2025-07-09;National Geographic;CUTV;88673,85;1476
202507;2025-07-10;Doku TV;LTV;411384,39;9909
202507;2025-07-10;France 24 francuski;LTV;9199,7;213
202507;2025-07-11;Arenasport 9;LTV;7859,46;158
202507;2025-07-12;DW engleski;LTV;5013,05;278
202507;2025-07-12;Doku TV;CUTV;18180,37;357
202507;2025-07-12;Hit TV;LTV;110832,17;1682
202507;2025-07-15;Arenasport 10;LTV;13459,66;251
202507;2025-07-15;HRT 3;IR;25661,69;517
202507;2025-07-16;Cinestar Premiere 1;LTV;28422,75;594
202507;2025-07-16;Doma TV;LTV;5398238,69;38647
202507;2025-07-16;RAI 1;LTV;57773,89;459
202507;2025-07-17;HBO 2;IR;8734,82;120
202507;2025-07-18;CMC - Croatian Music Channel;LTV;551343,8;3693
202507;2025-07-18;Doma TV;CUTV;349972,6;3775
202507;2025-07-18;Nickelodeon engleski;LTV;42278,25;520
202507;2025-07-19;HRT 4;LTV;3740233,47;42176
202507;2025-07-20;Arenasport 7;LTV;130337,22;3133
202507;2025-07-20;Osječka TV;LTV;332486,26;5359
202507;2025-07-21;Brazzers TV;LTV;61032,72;5175
202507;2025-07-21;HBO;LTV;336099,68;6122
202507;2025-07-23;HBO;CUTV;8402,13;128
202507;2025-07-24;Euronews;LTV;2003,27;107
202507;2025-07-24;GP1;LTV;3265,37;139
202507;2025-07-24;HRT 1;IR;44807,38;915
202507;2025-07-24;Viasat True Crime;LTV;123406,95;2298
202507;2025-07-26;TV Nova;LTV;15090,79;938
202507;2025-07-26;Viasat True Crime;CUTV;19624,82;231
202507;2025-07-27;France 24 engleski;LTV;4143,44;214
202507;2025-07-28;HRT 2;LTV;5129987,27;57310
202507;2025-07-31;Cartoon Network;LTV;62375,8;594
202507;2025-07-31;ShiftTV;LTV;9378,04;628
202508;2025-08-01;CineStar Action & Thriller;CUTV;46937,2;627
202508;2025-08-02;Slavonska TV;LTV;30952,6;2134
202508;2025-08-07;IDJ TV;LTV;7253,35;242
202508;2025-08-08;STAR Crime;LTV;688196,83;7181
202508;2025-08-09;Vivid Touch;LTV;11611,62;1958
202508;2025-08-10;Hayat;LTV;205038,06;4039
202508;2025-08-10;bravo! TV;LTV;244946,16;2496
202508;2025-08-11;Balkanika;LTV;10940,72;293
202508;2025-08-11;Laudato TV;CUTV;26443,72;494
202508;2025-08-11;STAR;CUTV;170221,82;2102
202508;2025-08-12;Blue Hustler;LTV;88792,31;5190
202508;2025-08-12;Club MTV;LTV;102095,59;671
202508;2025-08-12;Hayat;CUTV;19428,18;346
202508;2025-08-14;Blue Hustler;CUTV;4859,64;309
202508;2025-08-14;NonStop;LTV;36346,41;944
202508;2025-08-15;N1;IR;16733,91;406
202508;2025-08-17;Aurora TV;LTV;91519,49;3893
202508;2025-08-18;CGTN Documentary;LTV;37797,95;1596
202508;2025-08-18;Toon Kids;LTV;154294,29;1567
202508;2025-08-19;RTL Living;IR;18986,16;332
202508;2025-08-20;Nickelodeon hrvatski;IR;8584,05;231
202508;2025-08-20;Pickbox TV;CUTV;177651,19;2439
202508;2025-08-22;Cinestar Comedy & Family;LTV;634365,3;14489
202508;2025-08-23;CineStar 1;IR;37918,28;493
202508;2025-08-23;Das Erste;LTV;32559,16;440
202508;2025-08-24;Cinestar Comedy & Family;CUTV;44062,41;644
202508;2025-08-25;Viasat Nature;LTV;539736,51;11491
202508;2025-08-28;Nautical Channel;LTV;33909,97;512
202508;2025-08-30;AMC;CUTV;93913;1139
202508;2025-08-30;Cinemax;CUTV;18876,11;307
202508;2025-08-30;Nick Jr. hrvatski;LTV;526373,82;3445
202508;2025-08-31;Balkan Trip;LTV;37332,39;1007
202508;2025-08-31;National Geographic;IR;12929,47;289
202509;2025-09-01;HRT 4;IR;14045,79;568
202509;2025-09-02;Cinestar Premiere 2;LTV;50599,87;1156
202509;2025-09-02;Hustler TV;IR;1216,88;167
202509;2025-09-02;RAI 2;LTV;17248,76;295
202509;2025-09-04;FilmBox Premium;LTV;5359,82;128
202509;2025-09-04;Sportska Televizija;LTV;170829,65;8097
202509;2025-09-04;Zdrava TV;LTV;8759,48;226
202509;2025-09-06;M1 Film;LTV;314512,08;9001
202509;2025-09-06;Sportska Televizija;CUTV;5126,63;196
202509;2025-09-06;TRT World;LTV;6829,28;343
202509;2025-09-08;M1 Film;CUTV;19911,17;331
202509;2025-09-08;RTS 1;LTV;99248,89;1921
202509;2025-09-09;Hit mjeseca;LTV;492841,54;13915
202509;2025-09-10;HRT 2;IR;180655,77;2703
